Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
1.148927722777214626e+02,1.914879886011242149e+01,5.215767984988561694e-04,-6.200563075394899010e-05,1.981835132998341464e+00,3.303057423393020997e-01,8.996917477742697941e-06,-1.069562808854655051e-06
1.168746074107198041e+02,1.947910460245172359e+01,5.305737159765988673e-04,-6.307519356280364515e-05,1.981870768821053730e+00,3.303107569956722500e-01,8.997022698252195132e-06,-1.069581416305521635e-06
1.188564781795408578e+02,1.980941535944739584e+01,5.395707386748510625e-04,-6.414477497910916679e-05,1.981898782930059610e+00,3.303176789567316973e-01,8.997220996065044031e-06,-1.069594202535942978e-06
1.208383769624709174e+02,2.013973303840412754e+01,5.485679596709161065e-04,-6.521436918164510977e-05,1.981926786584338629e+00,3.303207863170598557e-01,8.997326207319466217e-06,-1.069612810091313099e-06
1.228203037490552560e+02,2.047005382472118740e+01,5.575652858782355727e-04,-6.628398199173642286e-05,1.981962430179166290e+00,3.303277080870330451e-01,8.997477955158695445e-06,-1.069631417594153625e-06
1.248022661792344223e+02,2.080038153280822044e+01,5.665627638333942681e-04,-6.735361340933057649e-05,1.981990440888935723e+00,3.303327225959549196e-01,8.997629697951722502e-06,-1.069650025266522713e-06
1.267842566201233581e+02,2.113071425540417536e+01,5.755603935313459906e-04,-6.842326343459709920e-05,1.982026080158590275e+00,3.303358299769314499e-01,8.997734896826615862e-06,-1.069662811693496357e-06
1.287662827002819483e+02,2.146105008538110681e+01,5.845581284281726065e-04,-6.949292624629059556e-05,1.982054098291968103e+00,3.303427516342090087e-01,8.997933169483372275e-06,-1.069681419470382535e-06
1.307483367985739164e+02,2.179139283701531582e+01,5.935560615976559788e-04,-7.056260766576097809e-05,1.982089739041271059e+00,3.303496732485697862e-01,8.998038359547279839e-06,-1.069700027194725564e-06
1.327304265376151875e+02,2.212174251026388561e+01,6.025540999572032586e-04,-7.163230769295570366e-05,1.982125386680195334e+00,3.303527805307737708e-01,8.998190083880680708e-06,-1.069712813766047176e-06
1.347125519242953828e+02,2.245209529079465938e+01,6.115522900410839393e-04,-7.270202050672175083e-05,1.982145766961650679e+00,3.303577948633567019e-01,8.998341803611534934e-06,-1.069731421705943149e-06
1.366946976912570335e+02,2.278245308565801608e+01,6.205506318446954743e-04,-7.377175192842769398e-05,1.982181416126849172e+00,3.303647163650147434e-01,8.998493518074576064e-06,-1.069750029704318278e-06
1.386768791073838827e+02,2.311281780202303082e+01,6.295491253627700503e-04,-7.484150195813201226e-05,1.982217059650821511e+00,3.303678234160507543e-01,8.998598691575994402e-06,-1.069768637650177364e-06
1.406590961670347042e+02,2.344318562543908158e+01,6.385477240543460447e-04,-7.591127059578218963e-05,1.982237448396432455e+00,3.303747449784140144e-01,8.998796933612496218e-06,-1.069781424418105487e-06
1.426413336154311366e+02,2.377356037041749559e+01,6.475465209879585409e-04,-7.698105202020029511e-05,1.982273093262250541e+00,3.303797591635202480e-01,8.998902098081317837e-06,-1.069800032579517517e-06
1.446236067086933872e+02,2.410394012958101584e+01,6.565454230860398588e-04,-7.805085205277981263e-05,1.982308745569952180e+00,3.303847733118203678e-01,8.999053794307102644e-06,-1.069818640688413505e-06
1.466059154542633394e+02,2.443432490289283621e+01,6.655444768803469614e-04,-7.912067069346822613e-05,1.982344391867997047e+00,3.303897875674728368e-01,8.999158951024854511e-06,-1.069831427711711897e-06
1.485882598461313364e+02,2.476471469046030904e+01,6.745436358313718159e-04,-8.019050212117993803e-05,1.982364783574809053e+00,3.303948014998958627e-01,8.999357172705352119e-06,-1.069855857186458189e-06
1.505706246297061455e+02,2.509510949196020491e+01,6.835429930040771681e-04,-8.126035797836639622e-05,1.982400431214415448e+00,3.303998158337968505e-01,8.999462320612660292e-06,-1.069862823046787608e-06
1.525530250609205609e+02,2.542550930779400176e+01,6.925424553246898283e-04,-8.233022080141318383e-05,1.982436086663938113e+00,3.304067368821463901e-01,8.999613998379903113e-06,-1.069887252638505762e-06
1.545354611475844990e+02,2.575591604467614815e+01,7.015420693230697315e-04,-8.340010805405168959e-05,1.982456473382569584e+00,3.304098438104929869e-01,8.999765671323205207e-06,-1.069900039747442573e-06
1.565179176209670686e+02,2.608632588848664113e+01,7.105418349943929367e-04,-8.447000809379913216e-05,1.982492130357542237e+00,3.304167649310763011e-01,8.999917339442566576e-06,-1.069918648293434666e-06
1.585004097513246109e+02,2.641674265341771743e+01,7.195417523338355032e-04,-8.553992674209256683e-05,1.982527788232545163e+00,3.304217788252792332e-01,9.000069002737987219e-06,-1.069937256897946572e-06
1.604829375395571560e+02,2.674716443224299667e+01,7.285418213365734905e-04,-8.660986399899051340e-05,1.982563439453230103e+00,3.304267926826796042e-01,9.000174129457057595e-06,-1.069955865338893027e-06
1.624655009790103861e+02,2.707759122492567627e+01,7.375419954660305481e-04,-8.767981986432940643e-05,1.982583828763608835e+00,3.304318066628084694e-01,9.000325783942359804e-06,-1.069968652866521612e-06
1.644480848077739950e+02,2.740802303158848474e+01,7.465423212499729079e-04,-8.874978851719592804e-05,1.982634759197225094e+00,3.304368204504122275e-01,9.000477433603721288e-06,-1.069987261523061670e-06
1.664307195669712200e+02,2.773845985203889697e+01,7.555427986835766292e-04,-8.981977577871898971e-05,1.982639879577561715e+00,3.304418342011992138e-01,9.000629078441467305e-06,-1.070005870238094434e-06
1.684133594465487818e+02,2.806890168624009618e+01,7.645434277620180965e-04,-9.088978164895708414e-05,1.982690811810755349e+00,3.304487552537267447e-01,9.000780718233444833e-06,-1.070018657799089341e-06
1.703960502583595371e+02,2.839935044149382293e+01,7.735442084802515413e-04,-9.195980030675617348e-05,1.982711203896371899e+00,3.304518617594425223e-01,9.000932353645462423e-06,-1.070037266618679853e-06
1.723787614622559090e+02,2.872980230325326545e+01,7.825451408338970037e-04,-9.302983757337485334e-05,1.982746859230189784e+00,3.304587825727693939e-01,9.001037454772048939e-06,-1.070055875496817282e-06
1.743615083214860988e+02,2.906026108582603484e+01,7.915461782886690527e-04,-9.409989344887167062e-05,1.982782515187551553e+00,3.304637963471321882e-01,9.001142552109565702e-06,-1.070068663313209563e-06
1.763442908366736503e+02,2.939072488217316703e+01,8.005473208407786184e-04,-9.516996211218488018e-05,1.982802917207777682e+00,3.304669025793280923e-01,9.001340703127837239e-06,-1.070093093533371954e-06
1.783270937538814280e+02,2.972119178475249512e+01,8.095486615439064556e-04,-9.624005520571825214e-05,1.982838591270848383e+00,3.304738234510082862e-01,9.001538847843966809e-06,-1.070105881343326785e-06
1.803099323451522764e+02,3.005166560820350341e+01,8.185502003917504224e-04,-9.731016108706157892e-05,1.982874232610981835e+00,3.304807442855199895e-01,9.001550876000649279e-06,-1.070118669193098940e-06
1.822928065777632582e+02,3.038214635248902340e+01,8.275517512677510717e-04,-9.838027975625467786e-05,1.982909908289002487e+00,3.304838505861589226e-01,9.001749011907202516e-06,-1.070137278338871675e-06
1.842757164860522607e+02,3.071263020307518232e+01,8.365535002796582742e-04,-9.945041703459354954e-05,1.982930313451419124e+00,3.304888638322651673e-01,9.001947141955702995e-06,-1.070161708916590390e-06
1.862586467995036799e+02,3.104311906690744749e+01,8.455554474216139772e-04,-1.005205787435101399e-04,1.982965973704324369e+00,3.304957845559499674e-01,9.002052212864490761e-06,-1.070174496923219495e-06
1.882416127732080042e+02,3.137361485146339746e+01,8.545574996344784680e-04,-1.015907532404333594e-04,1.983001634580688233e+00,3.304988909368162808e-01,9.002157280428189565e-06,-1.070187284858670727e-06
1.902246144077886925e+02,3.170411374240021374e+01,8.635596569149066575e-04,-1.026609405252920301e-04,1.983037313949779445e+00,3.305077183720719347e-01,9.002355395587233189e-06,-1.070211715729205344e-06
1.922076517217384719e+02,3.203462146077228567e+01,8.725620123104938907e-04,-1.037311522410212355e-04,1.983057704200007265e+00,3.305089175343880470e-01,9.002460454119744736e-06,-1.070224503769227876e-06
1.941907094259384792e+02,3.236513037830667372e+01,8.815644727646136354e-04,-1.048013767447904634e-04,1.983093385276987419e+00,3.305158381179964522e-01,9.002658558572291907e-06,-1.070237291960103587e-06
1.961738028112154666e+02,3.269564621642467017e+01,8.905671313231859273e-04,-1.058716140367505670e-04,1.983113776592290378e+00,3.305189439905404925e-01,9.002763608739424751e-06,-1.070261722901423053e-06
1.981569165878077570e+02,3.302616516041521066e+01,8.995698949319253521e-04,-1.069418757596519900e-04,1.983164713424116599e+00,3.305296787854885565e-01,9.002868654895985340e-06,-1.070274511085861314e-06
2.001400813012318736e+02,3.335669483920069922e+01,9.085727635868213374e-04,-1.080121502707378513e-04,1.983185124500550955e+00,3.305289706875456091e-01,9.003066744459509337e-06,-1.070287299421166308e-06
2.021232664257324245e+02,3.368722380988824483e+01,9.175758303312808468e-04,-1.090824375701590176e-04,1.983220790293927394e+00,3.305358907349500441e-01,9.003171782028971878e-06,-1.070311730655328780e-06
2.041064872160263519e+02,3.401775970062319487e+01,9.265790021133098187e-04,-1.101527493008143464e-04,1.983241202803043279e+00,3.305428111335828589e-01,9.003369861108044027e-06,-1.070324518984182771e-06
2.060897284188293952e+02,3.434830251175677773e+01,9.355823719744178627e-04,-1.112230738197985292e-04,1.983276869935764353e+00,3.305497310912173248e-01,9.003474889868689178e-06,-1.070348950236844443e-06
2.080730052887651595e+02,3.467885224284799506e+01,9.445858468642865519e-04,-1.122934227700353736e-04,1.983312537691432453e+00,3.305528371429744539e-01,9.003579915062526022e-06,-1.070361738781332693e-06
2.100563178264565920e+02,3.500940507999096951e+01,9.535894267793490779e-04,-1.133637845088167063e-04,1.983348225779735685e+00,3.305559431697702166e-01,9.003777979253117097e-06,-1.070374527254643071e-06
2.120396660522363277e+02,3.533996102316073973e+01,9.625932047586021950e-04,-1.144341590360713494e-04,1.983383915043049228e+00,3.305628630129433532e-01,9.003976037363827650e-06,-1.070398958800134197e-06
2.140230499672793769e+02,3.567052388617368308e+01,9.715971807959660226e-04,-1.155045579948714836e-04,2.001673480423562523e+00,3.336214877317402738e-01,1.421540663121297456e-04,-4.946826809216522925e-05
2.160247234477029394e+02,3.600414537390542336e+01,1.113751247108095768e-03,-1.649728260870367128e-04,2.121912272253268839e+00,3.537895178024186293e-01,1.007832470861836673e-03,-3.641257479718008438e-04
2.181466357199562083e+02,3.635793489170784198e+01,2.121583717969932441e-03,-5.290985740588375567e-04,2.124461425538044068e+00,3.540188036815905548e-01,1.009176584729238636e-03,-3.646128940719437026e-04
2.202710971454942523e+02,3.671195369538943254e+01,3.130760302699171077e-03,-8.937114681307812593e-04,2.127104097133354799e+00,3.546395637100161480e-01,1.010514774455224460e-03,-3.650958506892934899e-04
2.223982012426276071e+02,3.706659325909944869e+01,4.141275077154395537e-03,-1.258807318820074749e-03,2.129707346225018227e+00,3.551100430541040964e-01,1.011868452324285635e-03,-3.655846983332470927e-04
2.245279085888526254e+02,3.742170330215355278e+01,5.153143529478681172e-03,-1.624392017153321842e-03,2.132314423347736465e+00,3.555828874596187461e-01,1.013225508234258908e-03,-3.660753399787521761e-04
2.266602230122003618e+02,3.777728618961317153e+01,6.166369037712940079e-03,-1.990467357132074018e-03,2.134925671277045467e+00,3.560504998979467928e-01,1.014587393090446432e-03,-3.665671251348095669e-04
2.287951486834774073e+02,3.813333668951111832e+01,7.180956430803386512e-03,-2.357034482266883585e-03,2.137541021576339517e+00,3.565280739392875375e-01,1.015953702870255049e-03,-3.670607095301444897e-04
2.309326897050537468e+02,3.848986476345040586e+01,8.196910133673641560e-03,-2.724095191797028075e-03,2.140144832478853232e+00,3.570003906693202111e-01,1.017323297220595890e-03,-3.675557224751043600e-04
2.330728345375326001e+02,3.884686515411972607e+01,9.214233430894237450e-03,-3.091650914272132435e-03,2.142768134898688004e+00,3.574750541925695302e-01,1.018697253863359853e-03,-3.680521664228605244e-04
2.352156026724312881e+02,3.920434020831229560e+01,1.023293068475759730e-02,-3.459703080694992959e-03,2.145380142618989794e+00,3.579558470381840607e-01,1.020075539821014773e-03,-3.685502308141395435e-04
2.373609828150502778e+02,3.956229605535047966e+01,1.125300622457861208e-02,-3.828253311509132503e-03,2.147980979696882287e+00,3.584351782339396664e-01,1.021458858104678721e-03,-3.690493572516442659e-04
2.395089637947471601e+02,3.992073123358441933e+01,1.227446508268329080e-02,-4.197302668760776768e-03,2.150616459347759246e+00,3.589129907802259822e-01,1.022844967116867676e-03,-3.695508574818907876e-04
2.416595802540949194e+02,4.027964422436464531e+01,1.329731004980015847e-02,-4.566853526242667556e-03,2.153241158985764514e+00,3.593931203494875604e-01,1.024237512276133730e-03,-3.700536122586183321e-04
2.438128214130806839e+02,4.063903734471413287e+01,1.432154756207629220e-02,-4.936907138501285888e-03,2.155853797380842707e+00,3.598793514132978544e-01,1.025631315673503768e-03,-3.705576238039022877e-04
2.459686752104615266e+02,4.099891669612743073e+01,1.534717887774979597e-02,-5.307464762305188176e-03,2.158471064539696727e+00,3.603602736068935997e-01,1.027031487180835034e-03,-3.710632689975937662e-04
2.481271462750012233e+02,4.135927696973432433e+01,1.637421036493063101e-02,-5.678528031302781942e-03,2.161108149037062276e+00,3.608472624747349755e-01,1.028436520491234074e-03,-3.715705506335334474e-04
2.502882544240382856e+02,4.172012423220905930e+01,1.740264688542186508e-02,-6.050098581936315389e-03,2.163733685524817929e+00,3.613365114771127651e-01,1.029844916849643327e-03,-3.720794715158315738e-04
2.524519881095631035e+02,4.208146074368617207e+01,1.843249180227150841e-02,-6.422178053452146963e-03,2.166363171618883143e+00,3.618204323460929572e-01,1.031256646449835862e-03,-3.725900344584785057e-04
2.546183512811819867e+02,4.244328117603226502e+01,1.946374844872134427e-02,-6.794768087910625469e-03,2.168997713693869400e+00,3.623104039550710809e-01,1.032676059165710258e-03,-3.731018670769916182e-04
2.567873489948758561e+02,4.280559157998733610e+01,2.049642450788705453e-02,-7.167869954987617087e-03,2.171619908119907905e+00,3.628025918523576365e-01,1.034095815252090295e-03,-3.736157223430732616e-04
2.589589689029957640e+02,4.316839417183969374e+01,2.153052032313914482e-02,-7.541485677330690349e-03,2.174262742938708470e+00,3.632932001226407692e-01,1.035523181376292456e-03,-3.741316036616464807e-04
2.611332316459344725e+02,4.353168737196233451e+01,2.256604350451543728e-02,-7.915617280992336829e-03,2.176893951604313315e+00,3.637898556759253665e-01,1.036953743637162445e-03,-3.746480119296569100e-04
2.633101255975387858e+02,4.389547722763825988e+01,2.360299724815259972e-02,-8.290265292921993739e-03,2.178468778731314615e+00,3.642831407646980324e-01,1.031278138664194766e-03,-3.725803974782455896e-04
2.654885943762701004e+02,4.425976036840295791e+01,2.463427538681679449e-02,-8.662845690400239329e-03,2.176988196422541932e+00,3.644172167696737574e-01,1.006769983437256349e-03,-3.636666346735050598e-04
2.676655825726926423e+02,4.462417758517263167e+01,2.564104537025405084e-02,-9.026512325073744389e-03,2.178961578655446374e+00,3.635568392190151599e-01,1.008071653469617968e-03,-3.641448964454320480e-04
2.698445441513480887e+02,4.498773442439164683e+01,2.664911702372366881e-02,-9.390657221519176437e-03,2.181866786168257022e+00,3.647997378858818252e-01,1.009453888579581876e-03,-3.646416893453175573e-04
2.720264109375163457e+02,4.535253416227752865e+01,2.765857091230325068e-02,-9.755298910864493994e-03,2.184425557473673507e+00,3.652891341998696362e-01,1.010816437023730890e-03,-3.651337090297898658e-04
2.742108364949900192e+02,4.571782329647739829e+01,2.866938734932698157e-02,-1.012043261989428386e-02,2.186988264201602306e+00,3.657732858237636719e-01,1.012182507856999869e-03,-3.656262192613269485e-04
2.763978247591916215e+02,4.608359658230116196e+01,2.968156985718398144e-02,-1.048605883915561081e-02,2.189522676692547520e+00,3.662558977295446994e-01,1.013549181712307401e-03,-3.661207274838849252e-04
2.785873474358841690e+02,4.644985248003070666e+01,3.069511903889628884e-02,-1.085217956663949573e-02,2.192125471411827675e+00,3.667445437792622442e-01,1.014925102748857888e-03,-3.666164835144196388e-04
2.807794729072959967e+02,4.681659702380996890e+01,3.171004414164514673e-02,-1.121879605015391537e-02,2.194667711514853181e+00,3.672316313751906591e-01,1.016298681212640664e-03,-3.671142432796412058e-04
2.829741406188108499e+02,4.718382865518515956e+01,3.272634282285778740e-02,-1.158591029343355658e-02,2.197215391389931938e+00,3.677209602256112930e-01,1.017681436787265525e-03,-3.676132560645178210e-04
